엄태원,DBPIA,조선대학교 전자컴퓨터공학
엄현상,KCI,서울대학교
엄현상,NTIS,서울대학교산학협력단
여소영,DBPIA,한국과학기술연구원
여익현,DBPIA,풀무원
여찬양,DBPIA,수원대학교 컴퓨터학과
여현,NTIS,순천대학교 산학협력단
여현진,DBPIA,동서대학교
여호근,DBPIA,동의대학교 호텔컨벤션경영학과
여희정,DBPIA,계명대학교 국제통상학
연정흠,DBPIA,부산항만공사 물류연구실
염귀덕,KCI,세종대학교
염귀덕,DBPIA,성균관대학교 경영대학 BK21+
염근혁,DBPIA,부산대학교 전기컴퓨터공학부
염대현,SCIENCEON,명지대학교
염대현,KCI,명지대학교
염대현,NTIS,명지대학교
염동섭,DBPIA,목원대학교 광고홍보언론학과
염배훈,DBPIA,안그라픽스 디지털디자인연구소
염성관,NTIS,원광대학교
염성관,DBPIA,원광대학교
염흥열,SCIENCEON,순천향대학교
염흥열,SCIENCEON,순천향대학교 정보보호학과
염흥열,KCI,순천향대학교
염흥열,NTIS,순천향대학교산학협력단
염흥열,DBPIA,순천향대학교 정보보호학과
염흥열,DBPIA,
예민지,DBPIA,경기연구원
오경희,DBPIA,TCA 서비스
오경희,DBPIA,
오구영,DBPIA,한국정보통신기술협회
오근엽,NTIS,충남대학교
오동섭,DBPIA,
오동하,DBPIA,부산발전연구원
오동훈,DBPIA,서울시립대학교 도시행정학과
오명호,DBPIA,목포대학교 건축공학과
오문성,DBPIA,한양여자대학교 세무회계과
오미선,DBPIA,한국청소년정책연구원
오미애,KCI,한국보건사회연구원
오미애,DBPIA,한국보건사회연구원 정보통계연구실 빅데이터연구팀
오미애,DBPIA,한국자료분석학회
오민석,DBPIA,대전대학교 한의과대학 한방재활의학과 교실
오병수,DBPIA,동북아역사재단
오상근,DBPIA,서울과학기술대학교 건축학부
오상윤,DBPIA,아주대학교 컴퓨터공학과
오상호,DBPIA,
오새라,DBPIA,한국농촌경제연구원
오성근,KCI,제주대학교
오성근,DBPIA,제주대학교 법학전문대학원
오성주,DBPIA,감리교신학대학교 기독교교육학
오성택,KCI,서울특별시선거관리위원회
오성훈,DBPIA,제주대학교 대학원 건축공학과
오세영,DBPIA,포항공과대학교 전자전기공학과
오세철,DBPIA,연세대
오세환,DBPIA,경북대학교 경영학부
오수연,DBPIA,칼럼니스트
오순수,NTIS,조선대학교 산학협력단
오승한,DBPIA,KAIST 인공위성연구소
오승환,DBPIA,과학기술정책연구원 혁신기업연구단
오영근,DBPIA,한국형사법학회 통일형법연구회
오용균,DBPIA,동의대학교 예술디자인체육대학 디자인조형학과
오용승,DBPIA,윌링스
오용식,DBPIA,한국해양대학교 국제무역경제학부
오원진,DBPIA,합동참모본부
오윤경,DBPIA,경기연구원
오인환,NTIS,경희대학교 산학협력단
오일권,DBPIA,한국과학기술원 해양시스템공학
오재돈,NTIS,전북대학교
오정근,DBPIA,한국금융ICT융합학회
오정엽,DBPIA,한국정보통신기술협회
오정현,DBPIA,서울대학교 전기정보공학부
오정환,SCIENCEON,에스지에이블록체인(주) eco-chain사업본부
오정훈,KCI,고려대학교
오준호,DBPIA,국방기술품질원 품질경영본부 전투물자센터
오지연,DBPIA,서울연구원 도시공간연구실
오진태,SCIENCEON,한국전자통신연구원
오진태,KCI,한국전자통신연구원
오진태,DBPIA,
오찬섭,DBPIA,도시경영연구실
오창우,DBPIA,계명대학교 광고홍보학과
오창헌,DBPIA,한국기술교육대학교 전기전자통신공학부
오창환,DBPIA,전북대학교 지구환경과학과
오하영,SCIENCEON,College of Computing & Informatics; Sungkyunkwan University
오하영,KCI,성균관대학교
오학주,DBPIA,고려대학교 정보대학 컴퓨터학과
오현옥,KCI,한양대학교
오현옥,NTIS,한양대학교산학협력단
오현옥,DBPIA,한양대학교 정보시스템학과
오현웅,DBPIA,Chosun University Department of Aerospace Engineering
오현주,DBPIA,계명문화대학교 호텔항공외식관광학부
오형석,DBPIA,Kongju National University 전기과
오희국,DBPIA,한양대학교 컴퓨터공학과
옥우석,DBPIA,인천대 무역학부
王?,DBPIA,
王?,KCI,성균관대학교 법학전문대학원 박사과정수료 중국 변호사
왕승혜,DBPIA,한국법제연구원
용승열,DBPIA,한국GM
용호성,KCI,국민대학교
우광명,KCI,목원대학교
우광재,DBPIA,에덴환경연구소
우균,DBPIA,
우라옥,DBPIA,
우명제,DBPIA,서울시립대학교 도시공학과
우사이먼성일,DBPIA,한국뉴욕주립대학교 컴퓨터과학과
우성휘,DBPIA,한국농촌경제연구원
우성희,SCIENCEON,한국교통대학교
우성희,DBPIA,Korea National University of Transportation Department of Medical IT Engineering
우양호,DBPIA,한국해양대학교 국제해양문제연구소
우연희,DBPIA,경기도 과학기술과
우영운,DBPIA,Dong-Eui University Department of Applied Software Eng.
우요섭,KCI,인천대학교
우요섭,DBPIA,한국멀티미디어학회
우장명,DBPIA,충북연구원 성장동력연구부
우재혁,DBPIA,현대오트론 반도체설계팀
우정재,DBPIA,한국선급 기술본부 연구소 ICT센터
우주영,DBPIA,한국마케팅연구원
우찬일,DBPIA,서일대학교 정보통신공학과
우청원,DBPIA,과학기술정책연구원 국가연구개발분석단
우한영,DBPIA,고려대학교
우형진,DBPIA,한양대학교 신문방송학과
우효섭,DBPIA,
원동욱,KCI,우송대학교
원동욱,DBPIA,동아대학교
원동욱,DBPIA,한국경영법률학회
원동준,NTIS,인하대학교산학협력단
원병묵,DBPIA,성균관대학교 신소재공학부
원상철,KCI,용인송담대학교
원상철,DBPIA,용인송담대학교 법률실무과
원용선,DBPIA,부경대학교 화학공학과
원유재,SCIENCEON,충남대학교 컴퓨터공학과
원유재,NTIS,충남대학교 산학협력단
원유재,DBPIA,충남대학교 공과대학 컴퓨터공학과
원종운,KCI,한국철도기술연구원
원종운,DBPIA,한국철도기술연구원 물류기술연구팀
원종찬,DBPIA,한국화학연구원
원종현,DBPIA,국회입법조사처 경제산업조사실
원충연,DBPIA,성균관대학교 College of Information and Communication
원충호,DBPIA,한국정보전자통신기술학회
원희재,DBPIA,동산콘크리트산업 BIO콘크리트연구소
위인규,DBPIA,선문대학교
위재우,SCIENCEON,(주)컴퍼니위
위재우,KCI,(주)컴퍼니위
위재우,DBPIA,컴퍼니위
위정현,DBPIA,중앙대학교 경영학부
유경동,DBPIA,감리교신학대학교 기독교윤리
유경한,KCI,전북대학교
유경한,DBPIA,한국외국어대학교 미네르바 교양대학
유광현,KCI,건국대학교
유광현,DBPIA,건국대학교 국제무역학과
유광현,DBPIA,건국대학교 상경대학 국제무역학과
유근제,NTIS,한국해양대학교산학협력단
유기원,DBPIA,한국기술교육대학교 스마트공간연구원
유기윤,DBPIA,Seoul National University Dept. of Civil and Environmental Engineering
유기환,DBPIA,
유나은,DBPIA,중앙대학교 영어영문학과
유남현,NTIS,경남대학교
유남현,DBPIA,경남대학교 컴퓨터공학부
유남호,DBPIA,한국과학기술연구원
유동환,DBPIA,
유문무,DBPIA,인천대학교
유미,DBPIA,서울예술대학교 영상학부
유민석,DBPIA,가천대학교 관광경영학과
유민수,KCI,한양대학교
유민수,NTIS,한양대학교산학협력단
유민수,DBPIA,한양대학교 컴퓨터 소프트웨어학과
유병준,SCIENCEON,서울대학교 경영학과
유상선,DBPIA,평택대학교 스마트자동차학과
유성근,DBPIA,이산 기술연구소
유성민,DBPIA,동국대학교
유성민,DBPIA,보안솔루션 정보통신대학원
유성민,DBPIA,과학기술정책연구원
유성민,DBPIA,엠블럭
유성욱,DBPIA,중앙대학교 전자전기공학부
유성일,DBPIA,Pukyong National University 신소재공학과
유수민,KCI,경주스마트미디어센터
유수민,DBPIA,경주스마트미디어센터
유순덕,KCI,한세대학교
유순덕,DBPIA,한세대학교 국제경영학과
유승경,DBPIA,국토교통부 공간정보제도과
유승균,DBPIA,Dongguk University 글로벌경제통상학과
유승균,DBPIA,동국대학교 글로벌경제통상학부
유승철,DBPIA,이화여자대학교 커뮤니케이션 · 미디어학부
유승희,DBPIA,대구교육대학교
유영선,DBPIA,가톨릭대학교 생명공학
유영성,DBPIA,경기연구원 상생경제연구실
유영식,DBPIA,장로회신학대학교
유영식,DBPIA,한국외대 정보 · 기록학과
유용민,DBPIA,인제대학교 신문방송학과
유의선,DBPIA,과학기술정책연구원
유인재,DBPIA,국토연구원 도시연구본부
유인태,DBPIA,연세대학교 정치외교학과
유인혜,DBPIA,서울연구원 시민경제연구실
유재미,DBPIA,청주대학교 경영학과
유재성,DBPIA,국제뇌교육종합대학원 융합생명과학과
유재연,DBPIA,과학기술정책연구원
유정석,DBPIA,단국대학교 사회과학대학 도시계획부동산학부
유제민,DBPIA,법원행정처
유준수,KCI,장안대학교
유지연,KCI,광주지방검찰청
유지연,DBPIA,
유지영,DBPIA,서울대학교 국제대학원 국제통상전략센터
유지원,DBPIA,가천대학교 유아교육학과
유지은,DBPIA,한국과학기술기획평가원
유지이,DBPIA,대한기계학회
유진,DBPIA,과학기술정책연구원 신소재공학과
유진수,KCI,숙명여자대학교
유진수,DBPIA,
유창조,DBPIA,동국대학교 경영학과
유창호,DBPIA,전남대학교 지역개발연구소
유철,DBPIA,과학기술정책연구원
유철규,DBPIA,성공회대학교 경제학과
유철중,DBPIA,전북대학교 소프트웨어공학과
유태현,DBPIA,남서울대 세무학과
유헌창,SCIENCEON,고려대학교 대학원 컴퓨터학과
유혁,NTIS,고려대학교
유혁,DBPIA,고려대학교 정보대학 컴퓨터학과
유형근,SCIENCEON,청운대학교 학부
유형근,KCI,청운대학교 학부
유형근,DBPIA,
유혜인,DBPIA,아세안문화원
유혜진,SCIENCEON,경북대학교 경영학과
유호룡,DBPIA,대전대학교 한의과대학 심계내과학교실
유호준,DBPIA,한국지방교육연구소
유홍희,DBPIA,Hanyang University 융합기계공학과
유흥균,DBPIA,충북대학교 전자공학과
육근효,KCI,부산외국어대학교
육지호,DBPIA,인하대학교 유기응용재료공학과
육태우,KCI,강원대학교
육태우,DBPIA,강원대학교 법학전문대학원
윤건식,DBPIA,Changwon National University
윤경로,SCIENCEON,건국대학교
윤경로,DBPIA,건국대학교 컴퓨터공학과
윤경재,KCI,장안대학교
윤광민,DBPIA,현대자동차 남양연구소 경금속재료연구팀
윤근하,DBPIA,평화정공
윤동기,DBPIA,한국과학기술원
윤명옥,DBPIA,단국대학교 대학원
윤미라,KCI,경희대학교
윤미라,DBPIA,
윤미선,DBPIA,벨기에 UPS유럽본부 유럽본부
윤미연,DBPIA,동남보건대학교 피부미용과
윤배경,KCI,법무법인 율현
윤병섭,DBPIA,서울벤처대학원대학교
윤병운,DBPIA,동국대학교 산업시스템공학과
윤보석,DBPIA,이화여자대학교 철학과
윤봉주,DBPIA,조선대학교
윤상균,DBPIA,Yonsei University Department of Computer and Telecomm. Engineering
윤상민,DBPIA,한양대학교 컴퓨터공학과
윤상후,DBPIA,
윤선우,KCI,성신여자대학교
윤선우,DBPIA,
윤성민,DBPIA,부산대학교 무역학부
윤성욱,KCI,한국교통대학교
윤성욱,DBPIA,KAIST College of Business
윤성욱,DBPIA,동아대학교 국제학부
윤성현,SCIENCEON,백석대학교 정보통신학부
윤성현,KCI,백석대학교
윤성현,NTIS,백석대학교
윤성현,DBPIA,한국공법학회
윤성현,DBPIA,
윤세병,DBPIA,동북아역사재단
윤소라,KCI,아주대학교
윤소은,DBPIA,경기연구원 정책분석부
윤승영,KCI,한국외국어대학교
윤승영,DBPIA,한국외국어대학교 법학전문대학원
윤승정,DBPIA,글로벌 오픈파트너스
윤여진,DBPIA,과학기술정책연구원 글로벌혁신전략연구본부
윤영,SCIENCEON,홍익대학교 컴퓨터공학과 Application Platform Lab
윤영구,DBPIA,한양
윤영득,KCI,부산대학교
윤영득,DBPIA,부산대학교
윤영식,DBPIA,아주대학교 공공정책대학원 부동산
윤영진,KCI,상명대학교
윤영진,DBPIA,상명대학교 경영학부
윤영호,KCI,충북대학교
윤영호,DBPIA,한국기업경영학회
윤완태,DBPIA,
윤용권,DBPIA,대한건축학회
윤용범,NTIS,한국전력국제원자력대학원대학교산학협력단
윤용산,DBPIA,한국과학기술원 기계공학과
윤용아,DBPIA,성균관대학교 예술대학 연기예술학과
윤용철,DBPIA,경상대학교 지역환경기반공학과(농업생명과학연구원)
윤은성,DBPIA,고려대 사회학과
윤은주,DBPIA,숙명여자대학교 아동복지학부
윤의택,DBPIA,현대건설 토목사업본부
윤일기,SCIENCEON,Business School; Namseoul University
윤일기,KCI,남서울대학교
윤재석,DBPIA,한국인터넷진흥원 정보보호정책기획팀
윤재영,KCI,홍익대학교
윤재영,DBPIA,
윤재호,DBPIA,한국에너지기술연구원 태양광연구실
윤정원,DBPIA,GIST 융합기술학제학부
윤정현,KCI,과학기술정책연구원
윤정현,DBPIA,서울대학교
윤정현,DBPIA,한국과학기술연구원 특성분석센터
윤종빈,DBPIA,명지대학교(서울) 정치외교학과
윤종수,KCI,법무법인 광장
윤종수,DBPIA,
윤종진,DBPIA,서울연구원 시민경제연구실
윤준희,DBPIA,한국건설기술연구원 미래융합연구본부
윤지웅,DBPIA,경희대학교 행정학과
윤지환,KCI,경희대학교
윤지환,DBPIA,건국대학교 지리학과
윤진,DBPIA,서울시여성가족재단 정책연구실
윤진혁,NTIS,숭실대학교
윤진호,DBPIA,성신여자대학교 생명과학·화학부
윤진환,DBPIA,한남대학교 생활체육학과
윤철재,DBPIA,경북대학교
윤철희,DBPIA,치안정책연구소
윤태영,KCI,아주대학교
윤태영,DBPIA,한국재산법학회
윤평중,DBPIA,한신대학교 철학과
윤혁준,DBPIA,KCERN
윤현석,KCI,원광대학교
윤현석,DBPIA,
윤현수,DBPIA,세종대학교 전산학부
윤형미,DBPIA,안전환경연구실 안전환경연구실
윤형중,DBPIA,자음과모음
윤형진,NTIS,서울대학교병원
윤형호,DBPIA,서울연구원 서울공공투자관리센터
윤혜선,DBPIA,한양대학교 법학전문대학원
윤호영,KCI,연세대학교
윤호영,DBPIA,연세대학교 커뮤니케이션연구소
윤홍수,DBPIA,가온미디어 기업부설연구소 연구지원센터
윤홍주,KCI,부경대학교
윤황,DBPIA,선문대
윤희영,DBPIA,숭의여자대학교 세무회계과
윤희용,SCIENCEON,성균관대학교 정보통신대학 전자전기컴퓨터공학과
윤희용,DBPIA,성균관대학교 정보통신대학 전자전기컴퓨터공학과
윤희진,DBPIA,삼성탈레스
은재호,DBPIA,한국행정연구원
은창수,DBPIA,충남대학교 전파정보통신공학과
은희경,DBPIA,문학과지성사
이강석,DBPIA,한국영상대학교 특수영상제작과
이강찬,SCIENCEON,한국전자통신연구원(ETRI) 서비스표준연구실
이강찬,SCIENCEON,ETRI 서비스표준연구실
이강찬,SCIENCEON,서비스표준연구실
이강찬,DBPIA,한국전자통신연구원
이강훈,DBPIA,부산대학교 유아교육학과
이건명,SCIENCEON,충북대학교 소프트웨어학과
이건수,KCI,백석대학교
이건수,DBPIA,Soonchunhyang University Dept. of Medical IT Engineering
이건수,DBPIA,백석대학교 경찰학부 범죄학과
이건호,DBPIA,한국금융연구원
이경기,DBPIA,공간창조연구부 공간창조연구부
이경남,KCI,전북대학교
이경남,DBPIA,한국외국어대학교 정보·기록학과
이경빈,DBPIA,경찰청
이경식,SCIENCEON,명지대학교 컴퓨터공학과
이경식,KCI,명지대학교
이경식,DBPIA,명지대학교 융합소프트웨어학부 데이터테크놀로지
이경아,DBPIA,한국소비자원 정책연구실
이경은,NTIS,이화여자대학교
이경은,DBPIA,전북대 사회학과
이경주,KCI,호서대학교
이경천,DBPIA,서울과학기술대학교 전기정보공학과
이경택,DBPIA,전자부품연구원
이경현,SCIENCEON,부경대학교
이경현,SCIENCEON,부경대학교 IT융합응용공학과
이경현,SCIENCEON,Department of IT Convergence and Application Engineering; Pukyong National University
이경현,SCIENCEON,부경대학교 정보보호학협동과정
이경현,KCI,부경대학교
이경현,NTIS,부경대학교
이경현,NTIS,부경대학교산학협력단
이경현,DBPIA,부경대학 IT융합응용공학과
이경현,DBPIA,한국정보처리학회
이경호,NTIS,고려대학교산학협력단
이경호,DBPIA,Yonsei University Wonju College of Medicine 정보보호대학원
이경희,SCIENCEON,충북대학교 대학원 빅데이터학과
이경희,KCI,충북대학교 대학원 빅데이터학과
이경희,DBPIA,수원대학교 전기공학과
이계식,DBPIA,한경대학교
이관형,KCI,경찰대학 국제사이버범죄연구센터
이관형,DBPIA,경찰대학 국제사이버범죄연구센터
이관형,DBPIA,경기연구원 연구기획부
이광규,KCI,신한대학교 IT융합공학부 컴퓨터공학
이광규,DBPIA,신한대학교 IT융합공학부
이광기,DBPIA,
이광민,DBPIA,한국강구조학회
이광배,DBPIA,순천대학교 사회과학대학 물류학과
이광석,DBPIA,재료연구소 재료공정혁신연구본부
이광석,DBPIA,서울과학기술대학교 디지털문화정책 학과
이광열,SCIENCEON,(주)업라이프
이광옥,KCI,백석대학교
이광옥,DBPIA,백석대학교 호텔경영학과
이광우,DBPIA,한국건설기술연구원 지반연구소
이광재,DBPIA,상명대학교 정보보호공학과
이광호,DBPIA,단국대 전자전기공학부
이광희,DBPIA,인하대학교 고분자공학과
이교우,DBPIA,전북대학교 기계설계공학부
이구,DBPIA,S-Fuelcell
이구환,DBPIA,데일블록체인
이권순,DBPIA,동아대학교 전기과
이규배,DBPIA,조선대학교 생물학교육과
이규열,DBPIA,서울대학교 조선해양공학과
이규옥,KCI,한국은행
이규옥,NTIS,성균관대학교
이규원,DBPIA,대전대학교 정보통신공학과
이규재,DBPIA,연세대학교 원주의과대학
이규천,DBPIA,한국농촌경제연구원
이규호,DBPIA,유원대학교 경찰소방행정학부
이규희,NTIS,연세대학교(원주의대)
이근구,DBPIA,한국정보통신기술협회 표준화본부
이근호,SCIENCEON,백석대학교 컴퓨터공학부
이근호,SCIENCEON,백석대학교 정보통신학부
이근호,SCIENCEON,백석대학교 ICT학부
이근호,KCI,백석대학교
이근호,NTIS,백석대학교
이금노,DBPIA,한국소비자원
이금오,DBPIA,한국항공우주연구원 발사체엔진개발단
이금진,DBPIA,인천대학교 도시건축학부
이기동,DBPIA,엔브이에이치코리아 기계공학과
이기라,DBPIA,성균관대학교
이기석,DBPIA,부산가톨릭대학교 보건과학대학 임상병리학과
이기세,DBPIA,전남대학교
이기열,DBPIA,군산대학교 조선해양기자재역량강화센터
이기영,DBPIA,인천대학교 정보통신공학과
이기용,DBPIA,
이기웅,DBPIA,성공회대학교 동아시아연구소
이기재,DBPIA,한국방송통신대학교 정보통계학과
이기준,DBPIA,부산대학교 Dept. of Electrical and Computer Engineering
이기태,DBPIA,통일연구원 국제협력연구실
이기훈,KCI,한경대학교
이기훈,DBPIA,Hankyong National University School of Comp. Eng. & Applied Math.; Computer System Institute
이기훈,DBPIA,한국지식정보기술학회
이길남,KCI,가천대학교
이길남,DBPIA,가천대학교 글로벌경제학과
이길용,KCI,서울신학대학교
이길용,DBPIA,서울신학대학교 기독교신학연구소
이남석,DBPIA,중앙대학교 경영경제대학
이남용,KCI,숭실대학교
이남용,NTIS,인제대학교
이남용,DBPIA,
이남호,DBPIA,한국원자력연구원
이내영,DBPIA,국회입법조사처
이다겸,DBPIA,경기연구원 상생경제연구실
이달우,KCI,공주대학교
이대권,KCI,용인대학교
이대기,DBPIA,한국금융연구원
이대성,DBPIA,Catholic University of Pusan Department of Computer Engineering
이대수,DBPIA,전북대학교 화공과
이대술,DBPIA,한화건설 건축사업본부
이대희,KCI,고려대학교
이대희,KCI,고려대학교 법학전문대학원
이대희,DBPIA,한국상사법학회
이대희,DBPIA,한남대학교 과학기술법연구원
이대희,DBPIA,한국경영법률학회
이대희,DBPIA,
이덕규,SCIENCEON,서원대학교 정보보안학과
이덕규,KCI,서원대학교
이덕규,DBPIA,
이도엽,NTIS,중앙대학교
이돈희,DBPIA,인하대학교 경영학과
이동건,DBPIA,주리연구소
이동기,DBPIA,서울대학교 경영학과
이동기,DBPIA,경북대학교 기계공학부
이동명,SCIENCEON,건국대학교 신산업융합학과
이동명,KCI,건국대학교
이동명,DBPIA,한국디지털정책학회
이동선,DBPIA,제주대학교 생명공학부
이동연,DBPIA,한국예술종합학교 전통예술원
이동영,DBPIA,가톨릭관동대학교 사회복지학과
이동욱,DBPIA,마크애니
이동욱,DBPIA,한전 Robotics R&D Group
이동원,DBPIA,Korea Institute of Energy Research 규장각한국학연구원
이동원,DBPIA,Korea Institute of Science and Technology Information 대구경북지원
이동윤,NTIS,한양대학교
이동은,KCI,군산대학교
이동은,DBPIA,
이동준,NTIS,한국항공대학교
이동춘,DBPIA,장로회신학대학교
이동현,DBPIA,경희대학교 전자공학부
이동형,DBPIA,한국철도기술연구원
이동환,DBPIA,국방과학연구소
이동훈,SCIENCEON,고려대학교 정보보호대학원
이동훈,SCIENCEON,한밭대학교 건축공학과
이동훈,KCI,고려대학교
이동훈,NTIS,고려대학교산학협력단
이동훈,DBPIA,부산대학교 심리학과
이동훈,DBPIA,고려대학교 정보보호대학원
이동훈,DBPIA,
이동훈,DBPIA,숭실대학교 자동차공학전문대학원
이동훈,DBPIA,한밭대학교 건축공학과
이동희,NTIS,한성대학교산학협력단
이동희,DBPIA,Kyungsung University Dept. of Mechatronics Engineering
이두원,DBPIA,
이두원,DBPIA,아니스트
이득연,DBPIA,한국소비자원
이만식,DBPIA,가천대 영문과
이만희,DBPIA,한남대학교 Department of Computer Engineering
이말례,NTIS,전북대학교산학협력단
이면재,KCI,백석대학교
이면재,DBPIA,백석대학교 정보통신학부
이명구,KCI,관세청
이명복,DBPIA,광주대학교 기계금형공학부
이명수,DBPIA,부산대학교 유기소재시스템공학과
이명숙,KCI,계명대학교
이명숙,DBPIA,계명대학교 타불라라사 칼리지
이명준,SCIENCEON,울산대학교 전기전자컴퓨터공학과
이명준,SCIENCEON,Harmony Law Office
이명준,KCI,울산대학교
이명준,KCI,Harmony Law Office
이명준,NTIS,울산대학교
이명준,DBPIA,울산대학교 전기전자컴퓨터공학과
이명준,DBPIA,인문사회과학기술융합학회
이명진,KCI,고려대학교
이명진,DBPIA,고려대학교
이명진,DBPIA,고려대학교 사회학과
이명철,SCIENCEON,한국전자통신연구원 스마트데이터연구실
이무용,DBPIA,전남대학교 문화전문대학원
이무철,DBPIA,북한대학원대학교 미시연구소
이문규,NTIS,인하대학교
이문호,DBPIA,Pohang University of Science & Technology
이미선,DBPIA,동양대학교 경찰행정학과
이민국,DBPIA,한국과학기술정보연구원 미래정보연구센터
이민상,DBPIA,경성대학교 사회과학연구소
이민수,NTIS,이화여자대학교
이민영,DBPIA,가톨릭대학교 법학
이민우,NTIS,아주대학교
이민우,DBPIA,한국노동조합총연맹 도입추진단
이민우,DBPIA,신경대학교 경영학과
이민웅,DBPIA,부산대학교 고분자공학과 고분자합성연구실
李玟靜,DBPIA,
이민정책연구원,DBPIA,한국형사정책연구원
이민주,DBPIA,충북연구원 미래기획센터
이민주,DBPIA,서울시여성가족재단 정책개발실
이민하,KCI,중앙대학교
이민하,DBPIA,중앙대학교 융합교양학부
이민호,DBPIA,건국대학교 전기전자공학과
이민화,DBPIA,KCERN 문술미래전략대학원
이민화,DBPIA,창조경제연구회
이민환,KCI,성균관대학교
이민환,DBPIA,성균관대학교 경영대학
이범재,DBPIA,Chinese Academy of Sciences Ningbo Institute of Materials Technology and Engineering
이범재,DBPIA,
이범현,DBPIA,국토연구원 도시연구본부
이병관,DBPIA,가톨릭관동대학교 Department of Software
이병권,SCIENCEON,동국대학교 융합교육원
이병권,SCIENCEON,동국대학교 융합sw교육원
이병민,DBPIA,
이병선,DBPIA,한국전자통신연구원 무인이동체시스템연구그룹
이병선,DBPIA,김포대학교 공학부 컴퓨터네트워크과
이병성,DBPIA,
이병엽,SCIENCEON,배재대학교 사이버보안학과
이병엽,KCI,배재대학교
이병엽,DBPIA,배재대학교 Department of Cyber Security
이병인,DBPIA,단국대학교 특수교육과
이병정,KCI,서울시립대학교
이병정,DBPIA,서울시립대학교 컴퓨터과학과
이병주,DBPIA,한양대학교 전자공학부
이병준,DBPIA,한국외국어대학교 법학전문대학원
이병진,DBPIA,노동사회과학연구소
이보경,DBPIA,피엠아이지
이보람,DBPIA,홍익대학교 대학원 문화예술경영학과
이복남,DBPIA,서울대학교 건설환경종합연구소
이봉규,KCI,연세대학교
이봉문,NTIS,가톨릭관동대학교 산학협력단
이봉수,DBPIA,KAIST 화학과
이상곤,NTIS,동서대학교
이상국,DBPIA,국방과학연구소 미디어기술콘텐츠학과
이상국,DBPIA,부산발전연구원
이상근,DBPIA,서강대학교 경영학과
이상만,DBPIA,경남대학교 극동문제연구소
이상묵,DBPIA,단국대학교 기능소재연구센터
이상민,DBPIA,경기연구원
이상민,DBPIA,서울연구원 도시공간연구실
이상민,DBPIA,가톨릭대학교 국어국문학
이상범,SCIENCEON,유니허브랩
이상범,KCI,유니허브랩
이상범,DBPIA,한국산학기술학회
이상범,DBPIA,전국시장·군수·구청장협의회
이상석,DBPIA,강남대학교 경영학부
이상선,DBPIA,한양대학교
이상순,KCI,가천대학교
이상신,KCI,서울시립대학교
이상신,DBPIA,서울시립대학교 세무전문대학원
이상영,KCI,명지대학교
이상영,NTIS,남서울대학교
이상용,DBPIA,충남대학교 법학전문대학원
이상우,KCI,한국사회복지협의회 정책연구실
이상우,DBPIA,연세대학교 정보대학원
이상우,DBPIA,한국사회복지협의회 정책연구실
이상원,DBPIA,성균관대학교 전자전기컴퓨터공학과
이상윤,NTIS,인하대학교
이상윤,DBPIA,성공회대학교 경영학부
이상윤,DBPIA,인하대학교 아태물류학부/물류전문대학원
이상준,KCI,전남대학교
이상준,NTIS,전남대학교
이상준,DBPIA,한국엔터프라이즈아키텍처학회
이상준,DBPIA,국토연구원 국토계획·지역연구본부
이상준,DBPIA,한국지식정보기술학회
이상준,DBPIA,성균관대학교 정보통신대학
이상준,DBPIA,전남대학교 경영학부
이상직,DBPIA,호서대학교 벤처대학원
이상진,KCI,고려대학교 정보보호연구원 디지털포렌식연구센터
이상진,DBPIA,고려대학교 정보보호대학원
이상헌,NTIS,정보통신산업진흥원
이상현,DBPIA,한양대학교
이상협,NTIS,대구가톨릭대학교
이상호,SCIENCEON,Department of Computer Science; ChungBuk National University
이상호,SCIENCEON,한국교통대학교
이상호,SCIENCEON,충북대학교 전자계산학과
이상호,KCI,충북대학교
이상호,KCI,충북대학교 전자계산학과
이상호,DBPIA,부산대학교 관광컨벤션학과
이상호,DBPIA,충북대학교 공과대학 컴퓨터공학과
이상호,DBPIA,ChungBuk National University Department of Computer Science
이상홍,DBPIA,경북대학교 건축학과
이상환,DBPIA,국민대학교 Research Data Hub Center
이상환,DBPIA,한국외국어대학교 정치외교학과
이상훈,KCI,호서대학교
이상훈,DBPIA,경기연구원 상생경제연구실
이상훈,DBPIA,과학기술정통부
이상훈,DBPIA,호서대학교
이새봄,DBPIA,경희대학교 빅데이터연구센터
이석,SCIENCEON,Korean Railroad Research Institute
이석,KCI,한국철도기술연구원
이석,DBPIA,한국과학기술연구원 지능시스템연구본부
이석우,DBPIA,펜타시큐리티시스템 Graduate School of Culture Technology
이석환,SCIENCEON,Dept. of Computer Engineering; Dong-A University
이석환,KCI,동아대학교
이석훈,KCI,군산대학교
이석훈,DBPIA,군산대학교 Dept. of Software Convergence Engineering
이선근,DBPIA,전북대학교 기계시스템공학부
이선영,DBPIA,부산연구원
이선일,DBPIA,한국원자력연구원 Theraml Hydraulic and Severe Accident Research Division
이설희,DBPIA,한국생산기술연구원
이성로,DBPIA,목포대학교 Department of Electronics Engineering
이성수,SCIENCEON,School of Electronic Engineering; Soongsil University
이성수,KCI,숭실대학교
이성수,DBPIA,Soongsil University School of Electronic Engineering and Research Institute of Future Automobile
이성엽,KCI,고려대학교 기술경영전문대학원
이성엽,DBPIA,
이성우,DBPIA,
이성우,DBPIA,고려대학교
이성우,DBPIA,Korea Maritime Institute
