박준환,DBPIA,한국정보통신기술협회
박중오,KCI,성결대학교
박지성,DBPIA,전자신문 통신방송부
박진호,KCI,숭실대학교
박진호,KCI,동국대학교
박진호,DBPIA,
박찬국,DBPIA,에너지경제연구원
박찬권,DBPIA,경북대학교 경영학부
박찬열,DBPIA,한국과학기술정보연구원 슈퍼컴퓨터개발센터
박찬익,NTIS,포항공과대학교 산학협력단
박찬정,DBPIA,
박찬홍,NTIS,상지대학교
박창현,DBPIA,동명대학교 컴퓨터공학과
박천웅,DBPIA,한국데이터베이스진흥원 경영학과
박철수,DBPIA,광운대학교
박태근,DBPIA,Dankook University 응용컴퓨터공학과
박태형,DBPIA,충북대학교 전자공학부
박학수,DBPIA,한국과학기술정보연구원
박현,DBPIA,
박현선,SCIENCEON,경북대학교 경영학부
박현선,KCI,경북대학교
박현아,NTIS,경동대학교
박현우,DBPIA,연세대학교 전기전자공학과
박현준,DBPIA,과학기술정책연구원 혁신시스템연구본부
박현찬,NTIS,전북대학교
박현희,NTIS,한국성서대학교
박현희,NTIS,명지대학교
박호,DBPIA,육군본부 정보화기획참모부
박호성,NTIS,전남대학교
박홍준,NTIS,포항공과대학교
박환일,DBPIA,과학기술정책연구원 다자협력사업단
박휴용,DBPIA,전북대학교 교육학과
박희경,NTIS,한국과학기술원
반민수,DBPIA,
반빈,DBPIA,국방대학교 컴퓨터공학과
방경휘,DBPIA,
방은석,DBPIA,한국지질자원연구원
배민권,DBPIA,한국방위산업진흥회
배영임,DBPIA,경기연구원 상생경제연구실
배영철,DBPIA,전남대학교 전기 · 전자통신 · 컴퓨터공학부
배인한,DBPIA,Catholic University of Daegu IT공학부
배혜림,DBPIA,부산대학교 산업공학과
배희철,DBPIA,한국전자통신연구원
백낙훈,NTIS,경북대학교
백동현,DBPIA,서울대학교 School of Mechanical and Aerospace Engineering
백상헌,NTIS,고려대학교
백상헌,DBPIA,고려대학교
백상헌,DBPIA,고려대학교
백상헌,DBPIA,고려대학교
백상헌,DBPIA,
백상현,NTIS,한양대학교(ERICA캠퍼스)
백승재,DBPIA,조선대학교 전자공학부
백웅기,NTIS,울산과학기술원
백윤주,DBPIA,부산대학교 컴퓨터공학과
백윤흥,SCIENCEON,서울대학교 전기.정보공학부; 반도체공동연구소
백윤흥,NTIS,서울대학교
백장운,NTIS,육군사관학교
백지홍,DBPIA,미술세계
백진경,DBPIA,인제대학교 U디자인학과
백진호,DBPIA,경북대
벅스텔러번트,NTIS,연세대학교
변광인,DBPIA,영남대학교 식품경제외식학과
변대호,DBPIA,경성대학교 경제금융불류학부
변일무,DBPIA,LG전자
변진욱,DBPIA,평택대학교 정보통신학과
블라디미르사호브,NTIS,울산대학교
서기환,DBPIA,국토연구원 국토정보연구본부
서덕영,DBPIA,경희대학교 전자정보대학
서동우,SCIENCEON,한국과학기술정보연구원 가상설계센터
서동우,KCI,한국과학기술정보연구원 가상설계센터
서동우,DBPIA,한국건설기술연구원 노후인프라센터
서방원,KCI,공주대학교
서방원,DBPIA,공주대학교 전자공학과
서범수,DBPIA,Electronics and Telecommunications Research Institute 지능로봇시스템연구그룹
서석충,SCIENCEON,국민대학교
서석충,KCI,국민대학교
서승현,NTIS,한양대학교(ERICA캠퍼스)
서영복,DBPIA,김천대학교 교양학과
서영인,DBPIA,
서영호,NTIS,광운대학교산학협력단
서영호,NTIS,광운대학교
서영호,DBPIA,광운대학교 전자재료공학과
서운석,KCI,한국보훈복지의료공단보훈교육
서의성,NTIS,성균관대학교
서의성,NTIS,성균관대학교(자연과학캠퍼스)
서의성,NTIS,성균관대학교 산학협력단
서의성,DBPIA,성균관대학교 컴퓨터공학과
서재호,DBPIA,부경대 행정학과
서재홍,NTIS,한양대학교산학협력단
서재홍,NTIS,한양대학교
서정범,DBPIA,경찰대학
서정연,DBPIA,서강대학교 컴퓨터공학과
서정일,SCIENCEON,한국전자통신연구원
서정일,DBPIA,ETRI 테라미디어연구그룹
서정택,DBPIA,순천향대학교
서종원,NTIS,한양대학교산학협력단
서주연,KCI,부산경상대학교
서주연,DBPIA,
서주환,SCIENCEON,경희대학교 예술.디자인대학 환경조경디자인학과
서주환,KCI,경희대학교
서주환,DBPIA,경희대학교 예술.디자인대학 환경조경디자인학과
서형준,DBPIA,인하대학교 글로벌 e거버넌스
서홍일,DBPIA,동서 KVS
석승준,KCI,경남대학교
선경재,DBPIA,숭실대학교 정보통신소재융합학과
설민수,KCI,서울남부지방법원
설민수,DBPIA,서울중앙지방법원
설영훈,DBPIA,충북연구원 성장동력연구부
성문철,DBPIA,방위사업청 차세대잠수함사업단 체계개발2팀
성미영,NTIS,인천대학교
성봉근,KCI,서경대학교
성봉근,DBPIA,서경대학교
성영철,NTIS,한국과학기술원
성영화,DBPIA,국방과학연구소
성지현,DBPIA,성균관대학교 아동·청소년학과
성혁기,NTIS,홍익대학교
손경한,DBPIA,
손경호,DBPIA,한국인터넷진흥원 정보보호산업기획팀
손광훈,NTIS,연세대학교
손미애,NTIS,성균관대학교(자연과학캠퍼스)
손범준,DBPIA,한남대학교 컴퓨터공학과
손수석,DBPIA,경일대 국제통상학과
손수정,DBPIA,과학기술정책연구원
손영화,KCI,인하대학교
손용석,NTIS,중앙대학교
손용석,DBPIA,중앙대학교 소프트웨어학부
손윤식,NTIS,동국대학교
손은정,DBPIA,과학기술정책연구원
손재기,KCI,전자부품연구원
손재기,DBPIA,전자부품연구원 휴먼케어시스템연구센터
손태식,DBPIA,아주대학교 컴퓨터공학과
손하늬,DBPIA,과학기술정책연구원
손현주,DBPIA,전북대학교 SSK
송규영,DBPIA,부산지방검찰청
송기상,SCIENCEON,한국교원대학교 컴퓨터교육과
송기상,KCI,한국교원대학교
송기상,DBPIA,한국정보교육학회
송기상,DBPIA,한국교원대학교
송기인,DBPIA,경성대학교 커뮤니케이션학부
송다혜,SCIENCEON,인하공업전문대학 컴퓨터정보공학과
송명규,DBPIA,남서울대학교 정보통신공학과
송미경,DBPIA,서울연구원 글로벌미래연구센터
송민석,NTIS,인하대학교
송병열,DBPIA,한국전자통신연구원 지능로보틱스연구본부
송병철,NTIS,인하대학교산학협력단
송상화,DBPIA,인천대학교 동북아물류대학원
송상효,DBPIA,성균관대학교
송선영,KCI,경상대학교
송선영,DBPIA,경상대학교 윤리교육과
송성일,DBPIA,Hanseo University International Graduate School of convergence Design
송승현,DBPIA,경기연구원 상생경제연구실
송영준,NTIS,금오공과대학교
송영준,DBPIA,한전전력연구원 녹색성장연구소
송영진,KCI,경찰대학
송영진,DBPIA,경찰대학 국제사이버범죄연구센터
송영호,KCI,전북대학교
송영호,DBPIA,전북대학교 컴퓨터공학과
송왕철,NTIS,제주대학교
송유진,NTIS,동국대학교(경주캠퍼스)
송유진,DBPIA,
송윤정,DBPIA,한국전자통신연구원
송윤흡,DBPIA,
송재승,KCI,세종대학교
송재승,NTIS,세종대학교 산학협력단
송재승,DBPIA,Sejong University 정보보호학과
송주석,NTIS,연세대학교
송지성,DBPIA,한양대학교 디자인대학 시각디자인학과
송창현,DBPIA,서울대학교
송태진,DBPIA,한국교통연구원 국가교통빅데이터사업단
송하윤,NTIS,홍익대학교
송현섭,NTIS,울산과학기술원
송혜정,NTIS,한림대학교
송호철,DBPIA,더존비즈온 플랫폼사업부문
신광성,NTIS,원광대학교
신군재,DBPIA,신라대학교 무역학과
신동군,KCI,성균관대학교
신동군,DBPIA,성균관대학교 전자전기컴퓨터공학과
신동규,DBPIA,세종대학교 컴퓨터공학과
신문수,DBPIA,Hanbat National University Department of Industrial and Management Engineering
신미식,DBPIA,경남대학교 교육학과
신민성,DBPIA,한국교통연구원
신민혜,DBPIA,숙명여자대학교
신병춘,SCIENCEON,전남대학교 수학과
신병춘,KCI,전남대학교
신삼수,DBPIA,성균관대학교 미디어커뮤니케이션학과
신상욱,NTIS,부경대학교
신상욱,DBPIA,Pukyong National University Dept. of IT Convergence and Application Eng.
신석현,DBPIA,동명대학교 항만물류시스템학과
신설희,DBPIA,
신성윤,DBPIA,
신성호,DBPIA,한국과학기술정보연구원 연구데이터플랫폼센터
신수진,DBPIA,KCERN
신영주,SCIENCEON,광운대학교 컴퓨터정보공학부
신영주,SCIENCEON,고려대학교 정보보호대학원
신영주,KCI,고려대학교
신영주,KCI,광운대학교
신영주,NTIS,광운대학교
신영주,NTIS,고려대학교
신영주,DBPIA,고려대학교 정보보호학과
신영주,DBPIA,한국정보처리학회
신용재,DBPIA,삼육대학교 경영정보학과
신용태,SCIENCEON,숭실대학교 컴퓨터학부
신용태,SCIENCEON,숭실대학교 컴퓨터학과
신용태,KCI,숭실대학교
신용태,DBPIA,숭실대학교
신용현,SCIENCEON,서울과학기술대학교 컴퓨터공학과
신용현,KCI,서울과학기술대학교
신윤천,DBPIA,브랜드옵션
신인식,NTIS,한국과학기술원
신인식,DBPIA,KAIST 전산학부
신재승,DBPIA,ETRI 미래이동통신연구본부
신지혁,DBPIA,국방대학교 국방과학학과
신진,KCI,충남대학교
신진,DBPIA,충남대학교
신진,DBPIA,위기관리 이론과 실천
신창선,NTIS,순천대학교 산학협력단
신채은,DBPIA,
신현우,DBPIA,문화과학사
신혜리,DBPIA,경기연구원 상생경제연구실
심기중,NTIS,군산대학교 산학협력단
심병효,NTIS,서울대학교
심우민,DBPIA,경인교육대학교 사회과교육과
심윤선,DBPIA,국민대학교 테크노디자인대학원
심은섭,DBPIA,카톨릭관동대학교
심재윤,NTIS,포항공과대학교
심진보,DBPIA,동의대학교 산업경영공학과
심형보,DBPIA,서울대학교 자동화시스템연구소 (ASRI)
안기영,DBPIA,한남대학교 컴퓨터공학과
안동언,SCIENCEON,전북대학교 IT정보공학과
안동언,KCI,전북대학교
안동언,DBPIA,한국스마트미디어학회
안동인,DBPIA,영남대학교 법학전문대학원
안민규,DBPIA,한동대학교 전산전자공학부
안상용,DBPIA,한국정책분석평가학회
안상현,SCIENCEON,서울시립대학교 컴퓨터과학부
안상현,KCI,서울시립대학교
안성용,NTIS,부산대학교
안성훈,NTIS,서울대학교
안성훈,DBPIA,서울대학교
안용,DBPIA,중앙대학교 첨단영상대학원
안윤영,DBPIA,한국전자통신연구원
안정섭,NTIS,아주대학교
안종석,DBPIA,동국대학교 컴퓨터공학과
안주영,DBPIA,충북연구원 상생발전연구부
안진현,DBPIA,서울대학교 의생명지식공학 연구실
안현주,NTIS,충남대학교 산학협력단
안현철,SCIENCEON,국민대학교 비즈니스IT전문대학원
안현철,KCI,국민대학교
안현철,DBPIA,한국지식경영학회
양단희,DBPIA,평택대학교 융합소프트웨어학과
양대헌,NTIS,인하대학교
양동민,SCIENCEON,전북대학교 기록관리학과; 문화융복합아카이빙연구소
양동민,KCI,전북대학교
양동민,DBPIA,한국기록관리학회
양동민,DBPIA,전북대학교 기록관리학과
양성병,DBPIA,경희대학교 경영대학 경영학과
양은주,NTIS,한국과학기술원
양재수,DBPIA,단국대학교
양종곤,DBPIA,단국대학교 경상대학 경영학부
양혜경,DBPIA,건국대학교 기술경영학과
양회석,NTIS,아주대학교
양회석,DBPIA,아주대학교 전자공학과
양희철,NTIS,금오공과대학교
양희태,DBPIA,과학기술정책연구원 신산업전략연구단
어경준,DBPIA,
엄상희,DBPIA,동주대학교 전기전자과
엄영익,KCI,성균관대학교
엄영익,NTIS,성균관대학교(자연과학캠퍼스)
엄영익,NTIS,성균관대학교
엄영익,DBPIA,성균관대학교 소프트웨어대학
엄정호,KCI,대전대학교
엄태원,NTIS,조선대학교
엄혜미,DBPIA,부천대학교 비서사무행정과
엄홍섭,DBPIA,경남대학교
여인준,NTIS,광주과학기술원
여현,DBPIA,
여화수,NTIS,한국과학기술원
염근혁,KCI,부산대학교
염근혁,NTIS,부산대학교
염근혁,DBPIA,부산대학교 전기컴퓨터공학부
염성관,DBPIA,원광대학교
염용진,NTIS,국민대학교
염헌영,DBPIA,서울대학교 컴퓨터공학부
염흥열,DBPIA,순천향대학교 정보보호학과
오명훈,KCI,호남대학교
오상윤,NTIS,아주대학교
오상윤,DBPIA,아주대학교 소프트웨어학과
오상윤,DBPIA,아주대학교 컴퓨터공학과
오새룬터,NTIS,한양대학교(ERICA캠퍼스)
오선진,KCI,세명대학교
오성원,DBPIA,국방과학연구소 6본부 함정전투체계개발단
오세경,DBPIA,전남과학대학교 유아교육과
오세신,DBPIA,에너지경제연구원 집단에너지연구팀
오세용,NTIS,성균관대학교(자연과학캠퍼스)
오수균,DBPIA,강동대학교
오암석,DBPIA,동명대학교 디지털미디어공학부
오용균,DBPIA,동의대학교 예술디자인체육대학 디자인조형학과
오유수,DBPIA,대구대학교 정보통신공학부
오인하,SCIENCEON,건국대학교 신산업융합학과
오인하,KCI,건국대학교
오정엽,DBPIA,한국정보통신기술협회
오종철,DBPIA,안산대학교 경영학과
오지원,DBPIA,
오하영,NTIS,성균관대학교
오하영,NTIS,아주대학교
오행록,DBPIA,국방과학연구소 2본부 1부
온병원,KCI,군산대학교
우균,DBPIA,
우라옥,DBPIA,
우미애,KCI,세종대학교
우미애,DBPIA,세종대학교
우선희,DBPIA,한국항공우주연구원
우성희,DBPIA,Korea National University of Transportation Department of Medical IT Engineering
원유집,NTIS,한국과학기술원
원유집,DBPIA,한양대학교 컴퓨터소프트웨어학부
원정임,DBPIA,한림학교 스마트컴퓨팅연구소
원종빈,NTIS,중앙대학교
원중호,NTIS,서울대학교
유건식,DBPIA,한국콘텐츠학회
유기진,NTIS,가이온
유나은,DBPIA,중앙대학교 영어영문학과
유남현,NTIS,경남대학교
유동환,DBPIA,
유두호,DBPIA,연세대학교 행정학과
유명식,NTIS,숭실대학교 산학협력단
유명식,DBPIA,Soongsil University School of Electronic Engineering
유상근,DBPIA,대한전자공학회
유성민,DBPIA,동국대학교
유시환,DBPIA,단국대학교 모바일시스템공학과
유재수,DBPIA,충북대학교 정보통신공학부
유제민,DBPIA,법원행정처
유준혁,NTIS,대구대학교
유준혁,DBPIA,대구대학교 임베디드시스템공학과
유지영,DBPIA,한국체육대학교 생활무용학과
유지영,DBPIA,서울대학교 국제대학원 국제통상전략센터
유창석,DBPIA,경희대학교 문화관광콘텐츠학과
유태현,DBPIA,남서울대 세무학과
유헌창,SCIENCEON,고려대학교 컴퓨터전파통신공학과
유헌창,DBPIA,고려대학교 정보대학 컴퓨터학과
유혁,NTIS,고려대학교산학협력단
유혁,DBPIA,고려대학교 정보대학 컴퓨터학과
유호준,DBPIA,한국지방교육연구소
유환조,NTIS,포항공과대학교
유흥식,DBPIA,
윤경로,DBPIA,건국대학교 컴퓨터공학과
윤경수,DBPIA,지능형자동차부품진흥원
윤명근,DBPIA,국민대학교 컴퓨터공학과
윤병동,DBPIA,원프레딕트 기계항공공학부
윤상균,DBPIA,Yonsei University Department of Computer and Telecomm. Engineering
윤상운,SCIENCEON,인하공업전문대학; 컴퓨터정보과
윤석환,DBPIA,세명대학교 컴퓨터학부
윤수경,NTIS,연세대학교
윤승현,DBPIA,동국대학교 멀티미디어공학과
윤양인,DBPIA,
윤여진,DBPIA,과학기술정책연구원 글로벌혁신전략연구본부
윤영득,DBPIA,부산대학교
윤영한,DBPIA,충북발전연구원 성장동력연구부
윤용운,DBPIA,서강대학교 컴퓨터공학과
윤원영,NTIS,부산대학교
윤일기,DBPIA,Namseoul University Ad and PR
윤정현,DBPIA,한국과학기술연구원 특성분석센터
윤종진,DBPIA,서울연구원 시민경제연구실
윤주범,SCIENCEON,세종대학교
윤주범,KCI,세종대학교
윤주범,DBPIA,
윤주상,DBPIA,동의대학교 Dept. of Industrial ICT Engineering
윤창표,DBPIA,GyeongGi College of Science and Technology Computer&Mobile Convergence
윤현석,KCI,원광대학교
윤현수,NTIS,한국과학기술원
윤혜령,DBPIA,
윤효석,DBPIA,한신대학교 컴퓨터공학부
윤희용,SCIENCEON,성균관대학교 정보통신대학 전자전기컴퓨터공학과
윤희용,NTIS,성균관대학교 산학협력단
윤희용,DBPIA,성균관대학교 정보통신대학 전자전기컴퓨터공학과
이가현,DBPIA,
이강현,NTIS,조선대학교
이강희,SCIENCEON,숭실대학교 미디어학과
이강희,NTIS,숭실대학교
이강희,DBPIA,숭실대학교 글로벌미디어학부
이경기,DBPIA,공간창조연구부 공간창조연구부
이경렬,KCI,성균관대학교
이경민,NTIS,분당서울대병원
이경용,NTIS,국민대학교
이경용,NTIS,국민대학교산학협력단
이경용,DBPIA,국민대학교 소프트웨어학부
이경택,DBPIA,전자부품연구원
이경현,NTIS,부경대학교
이관규,NTIS,조선대학교
이관희,DBPIA,경찰대학 경찰학과
이광규,DBPIA,신한대학교 IT융합공학부
이광재,DBPIA,Korea Entertainment Industry Association
이광호,KCI,육군3사관학교
이광희,DBPIA,한국연구재단 인재양성사업팀
이구연,DBPIA,강원대학교 컴퓨터정보통신공학과
이국화,SCIENCEON,한국과학기술정보연구원
이권일,DBPIA,
이규빈,DBPIA,한양대학교 컴퓨터소프트웨어학과
이금노,DBPIA,한국소비자원
이금분,NTIS,조선대학교
이기범,NTIS,연세대학교
이기우,NTIS,서울대학교
이기원,NTIS,한성대학교
이기흥,DBPIA,
이남용,KCI,숭실대학교
이대성,DBPIA,Catholic University of Pusan Department of Computer Engineering
이대원,NTIS,서경대학교
이대현,DBPIA,국립농업과학원 스마트팜개발과
이덕희,DBPIA,한국과학기술원 경영대학 기술경영학부
이동만,NTIS,한국과학기술원
이동화,NTIS,대구대학교
이동훈,NTIS,고려대학교산학협력단
이동훈,DBPIA,고려대학교 정보보호대학원
이동희,DBPIA,한양대학교 산업융합학부
이두호,KCI,강원대학교
이두호,NTIS,강원대학교(삼척캠퍼스)
이명구,DBPIA,한국과학기술원
이명숙,NTIS,계명대학교
이명숙,DBPIA,계명대학교 타불라라사 칼리지
이명호,KCI,세명대학교
이무성,SCIENCEON,MLSoft(주)
이문석,NTIS,부산대학교
이미정,NTIS,국민대학교
이미정,DBPIA,
이민우,DBPIA,
이병엽,NTIS,배재대학교
이병엽,DBPIA,배재대학교 Department of Cyber Security
이병주,NTIS,한양대학교(ERICA캠퍼스)
이보성,DBPIA,Korea Aerospace Research Institute Unmanned Vehicle Advanced Research Center
이복직,DBPIA,광주과학기술원 School of Mechanical Engineering
이봉기,NTIS,부경대학교 산학협력단
이봉환,DBPIA,대전대학교 전자·정보통신공학과
이상구,NTIS,성균관대학교(자연과학캠퍼스)
이상구,NTIS,성균관대학교
이상근,NTIS,한양대학교(ERICA캠퍼스)
이상근,NTIS,고려대학교
이상민,DBPIA,건축도시공간연구소 건축연구본부
이상선,DBPIA,한양대학교
이상순,KCI,가천대학교
이상순,DBPIA,가천대학교 IT대학 컴퓨터공학과
이상우,DBPIA,인하대학교
이상원,DBPIA,성균관대학교 전자전기컴퓨터공학과
이상윤,DBPIA,
이상윤,DBPIA,인하대학교 아태물류학부/물류전문대학원
이상준,NTIS,숭실대학교
이상진,SCIENCEON,School of Cybersecurity; Korea University
이상진,KCI,고려대학교
이상진,DBPIA,고려대학교 정보보호대학원
이상진,DBPIA,고려대학교 정보보호대학원
이상철,DBPIA,KC대학교 빅데이터경영학과
이상호,DBPIA,국립한밭대학교 도시공학과
이상후,KCI,법무법인 광장
이상훈,KCI,국방과학연구소(대전)
이상훈,DBPIA,과학기술정책연구원
이새벽,DBPIA,와이즈넛
이서영,KCI,동양대학교
이서영,DBPIA,한밭대학교 산업대학원 산업디자인학과
이서우,DBPIA,연세대학교
이석규,NTIS,영남대학교
이석한,NTIS,성균관대학교
이선표,KCI,(주)지란지교시큐리티
이선표,DBPIA,한국엔터프라이즈아키텍처학회
이선희,DBPIA,
이성주,NTIS,고려대학교세종캠퍼스
이성진,NTIS,대구경북과학기술원
이성진,DBPIA,한동대학교 전산전자공학부
이성필,KCI,동서대학교
이성필,DBPIA,한국기초조형학회
이성협,DBPIA,한국방송통신전파진흥원
이성훈,DBPIA,백석대학교
이세훈,DBPIA,
이소연,DBPIA,문학과지성사
이소현,DBPIA,경동대학교 도시공학과
이수경,NTIS,연세대학교
이수경,DBPIA,Yonsei University Department of Computer Science College of Engineering
이수진,DBPIA,중앙대학교 다빈치교양대학
이수철,NTIS,한국교통대학교
이수헌,NTIS,경북대학교 산학협력단
이순정,DBPIA,한국전력공사 경영연구원
이승규,DBPIA,한국전자통신연구원 5G기가서비스연구부문
이승룡,DBPIA,경희대학교 컴퓨터공학과
이승민,NTIS,국민대학교산학협력단
이승엽,DBPIA,Universit?t Osnabr?ck
이승요,DBPIA,Daelim University College Dept. of Electrical Engineering
이승용,NTIS,포항공과대학교 산학협력단
이승우,DBPIA,한국과학기술정보연구원 국가과학기술데이터본부
이승윤,SCIENCEON,오픈소스센터
이승주,DBPIA,중앙대학교 정치국제학과
이승택,DBPIA,고려대학교 법학연구원
이승현,NTIS,광운대학교 산학협력단
이승현,DBPIA,제주대학교 SW융합교육센터
이신형,DBPIA,Seoul National University Doctoral Candidate; College of Business Administration
이아랑,NTIS,서울대학교 산학협력단
이양복,DBPIA,성신여자대학교
이양선,NTIS,서경대학교
이연,NTIS,인하대학교
이연식,NTIS,군산대학교
이연식,DBPIA,Kunsan National University School of Computer Information and Communication Engineering
이영구,DBPIA,경희대학교 Department of Computer Science and Engineering
이영기,NTIS,서울대학교
이영로,DBPIA,한국정보화진흥원
이영일,NTIS,서울과학기술대학교
이영호,DBPIA,Gachon University R&D Center
이예원,DBPIA,과학기술정책연구원 혁신성장정책연구본부
이옥연,NTIS,국민대학교산학협력단
이완형,DBPIA,서울사이버대학교 융합경영학부 국제무역물류학과
이용우,NTIS,서울시립대학교산학협력단
이용우,DBPIA,서울시립대학교 전자전기컴퓨터공학과
이용주,SCIENCEON,경북대학교 IT대학 컴퓨터학부
이용주,KCI,경북대학교
이용준,KCI,극동대학교 해킹보안학과
이용환,NTIS,금오공과대학교
이용환,DBPIA,한반도선진화재단
이용환,DBPIA,금오공과대학교 전자공학부
이우섭,DBPIA,국립한밭대학교 정보통신공학과
이욱재,NTIS,공주대학교
이운영,DBPIA,경북대학교 섬유패션디자인학부 패션디자인
이원규,DBPIA,고려대학교 정보대학 컴퓨터학과
이원상,KCI,조선대학교
이원상,DBPIA,조선대학교 법과대학 법학과
이원우,DBPIA,University of Manchester 맨체스터경영대학원
이원주,KCI,인하공업전문대학
이원준,DBPIA,고려대학교 정보보호대학원
이원진,DBPIA,서울대학교 치의학대학원 영상치의학 교실
이유태,NTIS,동의대학교
이유현,DBPIA,과학기술정책연구원
이윤근,DBPIA,네이버 클로바 AI
이윤정,NTIS,제주대학교
이윤호,DBPIA,서울과학기술대학교 글로벌융합산업공학과 ITM
이융,NTIS,한국과학기술원
이융,DBPIA,한국과학기술원 전기전자공학부
이은규,NTIS,인천대학교
이은솔,DBPIA,건국대학교 소프트웨어학과
이은영,NTIS,동덕여자대학교
이은옥,DBPIA,정보통신기술진흥센터
이은재,DBPIA,단국대학교 무역학과
이응혁,DBPIA,한국산업기술대학교 전자공학부
이의신,SCIENCEON,충북대학교 정보통신공학부
이의신,KCI,충북대학교
이의신,DBPIA,한국정보처리학회
이의종,NTIS,충북대학교
이의주,DBPIA,중앙경찰학교
이의진,NTIS,서울과학기술대학교
이의진,NTIS,한국과학기술원
이의현,DBPIA,광운대학교 산업심리학과
이이섭,DBPIA,금오공과대학교 컴퓨터공학부
이인건,DBPIA,한국과학기술원 과학기술정책대학원
이인곤,NTIS,성균관대학교
이인규,NTIS,고려대학교산학협력단
이일구,DBPIA,한국통신학회
이재강,DBPIA,Korea Institute of Civil Engineering and Building Technology Department of future Technology and Convergence Research
이재석,DBPIA,더원요양병원
이재영,DBPIA,청주대학교
이재완,DBPIA,한국교통안전공단 Department of Information and Communication Engineering
이재용,NTIS,서울대학교
이재용,DBPIA,국토연구원 스마트·녹색도시연구센터
이재웅,DBPIA,서울사이버학교 부동산학과
이재원,DBPIA,한국전자기술연구원 정보미디어연구센터
이재현,DBPIA,부산울산경남언론학회
이재형,DBPIA,옥타코
이재호,DBPIA,서울시립대학교 법학전문대학원
이재환,NTIS,한국항공대학교
이재환,DBPIA,한국항공대학교 항공전자정보공학부
이정구,DBPIA,한국정보통신기술협회
이정구,DBPIA,국가기술표준원
이정동,DBPIA,서울대학교 공과대학 협동과정 기술경영경제정책
이정민,DBPIA,한국농촌경제연구원
이정영,DBPIA,Yonsei University Graduate Program of Convergence Technology Management Engineering
이정우,NTIS,서울대학교 산학협력단
이정우,DBPIA,한국연기금연구원
이정원,DBPIA,아주대학교 전자공학과
이정훈,KCI,중앙대학교
이제영,DBPIA,과학기술정책연구원 신산업전략연구단
이제희,KCI,산업통상자원부 한미FTA대책과
이종구,DBPIA,단국대학교 법과대학 법학과
이종기,KCI,제주국제대학교
이종기,DBPIA,제주국제대학교 교양학부(경영학)
이종덕,DBPIA,한국교통연구원 4차산업혁명교통연구본부
이종식,DBPIA,케이티
이종우,DBPIA,숙명여자대학교 ICT융합공학부
이종혁,NTIS,대구가톨릭대학교
이종혁,DBPIA,광장
이종혁,DBPIA,
이종혁,DBPIA,상명대학교 소프트웨어학과
이종현,NTIS,성균관대학교
이주현,NTIS,한양대학교(ERICA캠퍼스)
이주형,DBPIA,가천대학교
이주희,DBPIA,청주대학교 사회과학대학 법학과
이준,DBPIA,Hoseo University
이준구,NTIS,한국과학기술원
이중식,DBPIA,서울대학교
이중원,DBPIA,철학문화연구소
이중희,DBPIA,부경대학교 중국학과
이지연,KCI,동남보건대학교
이지헌,DBPIA,성균관대학교 BK21 PLUS ICT GLOBAL LEGAL STANDARD 선도 법전문가양성사업팀
이지혜,DBPIA,한양대학교 소프트웨어융합대학 ICT융합학과
이지훈,NTIS,상명대학교(천안캠퍼스)
이진국,DBPIA,연세대학교 실내건축학과
이진영,DBPIA,전주대학교 문화융합대학 산업디자인학과
이진우,DBPIA,경남발전연구원 경남발전연구원
이진천,DBPIA,디씨에스
이진한,NTIS,한양대학교산학협력단
이진희,DBPIA,숭실사이버대학교 경영학부
이찬우,DBPIA,경희대학교 컴퓨터공학과
이창범,SCIENCEON,한국교통안전공단
이창범,KCI,한국교통안전공단
이창범,DBPIA,한국산학기술학회
이채우,NTIS,아주대학교
이철승,KCI,광주여자대학교
이철웅,DBPIA,Korea University 산업경영공학부
이철훈,DBPIA,충남대학교 공과대학 컴퓨터공학과
이춘화,NTIS,한양대학교
이춘화,DBPIA,한양대학교 컴퓨터소프트웨어학과
이충영,DBPIA,이레코믹스
이치범,DBPIA,Seoul National University of Science and Technology 기계시스템디자인공학과
이태수,DBPIA,인천대학교 인간환경미래연구원
이태욱,DBPIA,한국교원대학교 컴퓨터교육과
이태진,SCIENCEON,Division of Computer and Information Engineering; Hoseo University
이태진,KCI,브로드웨이브
이태진,KCI,호서대학교
이태형,SCIENCEON,인하공업전문대학 컴퓨터시스템과
이태형,DBPIA,한국컴퓨터정보학회
이태호,DBPIA,성균관대학교 정보통신대학 전자전기컴퓨터공학과
이태희,DBPIA,국민대학교 경영학부
이택균,DBPIA,Ajou University Dasan University College
이하철,DBPIA,유한대학교
이학연,DBPIA,서울과학기술대학교 글로벌융합산업공학과
이한호,NTIS,인하대학교
이항우,DBPIA,충북대학교 사회학
이해준,DBPIA,KAIST 인공위성연구소 SAR 전기전자
이향숙,NTIS,이화여자대학교
이향원,NTIS,건국대학교
이향원,DBPIA,건국대학교 인터넷미디어공학부
이현수,DBPIA,연세대학교 실내건축학과
이현정,DBPIA,한국농촌경제연구원
이현지,DBPIA,건국대학교 대학원
이현진,DBPIA,
이형원,DBPIA,강릉원주대학교 컴퓨터공학과
이형준,NTIS,이화여자대학교
이형태,NTIS,전북대학교
이호건,DBPIA,청주대학교 경상대학 무역학과
이홍로,KCI,군산대학교
이홍로,DBPIA,군산대학교 컴퓨터정보공학과 OOGIS연구실
이홍철,DBPIA,고려대학교 산업경영학과
이화민,NTIS,순천향대학교
